FECHA,FCS_ESTACION_RUTABUS,TISC_PERFIL,TISC_TIPO,N
3/14/20,(07000) Portal Sur,(001) Adulto,(1) tullave Básica,17935
3/14/20,(07006) General Santander,(001) Adulto,(1) tullave Básica,3090
3/14/20,(57503) Ampliacion San Mateo,(001) Adulto,(1) tullave Básica,3441
3/14/20,(07003) SEVILLANA,(001) Adulto,(1) tullave Básica,1515
3/14/20,(07001) PERDOMO,(001) Adulto,(1) tullave Básica,2074
3/14/20,(07008) NQS - Calle 30 Sur,(001) Adulto,(1) tullave Básica,1279
3/14/20,(07503) SAN MATEO,(001) Adulto,(1) tullave Básica,21025
3/14/20,(07010) Bosa,(001) Adulto,(1) tullave Básica,1777
3/14/20,(07007) NQS - Calle 38A Sur,(001) Adulto,(1) tullave Básica,3924
3/14/20,(07009) SENA,(001) Adulto,(1) tullave Básica,3663
3/14/20,(07505) LEON XIII,(001) Adulto,(1) tullave Básica,5812
3/14/20,(07506) DESPENSA,(001) Adulto,(1) tullave Básica,1004
3/14/20,(07002) MADELENA,(001) Adulto,(1) tullave Básica,2768
3/14/20,(07113) SANTA ISABEL,(001) Adulto,(1) tullave Básica,1999
3/14/20,(07005) ALQUERIA,(001) Adulto,(1) tullave Básica,2922
3/14/20,(07004) VENECIA,(001) Adulto,(1) tullave Básica,4178
3/14/20,(07504) TERREROS,(001) Adulto,(1) tullave Básica,9866
3/14/20,(02000) Cabecera Autopista Norte,(001) Adulto,(1) tullave Básica,32126
3/14/20,(02304) Heroes,(001) Adulto,(1) tullave Básica,5286
3/14/20,(09122) Calle 72,(001) Adulto,(1) tullave Básica,8269
3/14/20,(09115) Calle 34,(001) Adulto,(1) tullave Básica,4308
3/14/20,(09116) Avenida 39,(001) Adulto,(1) tullave Básica,2737
3/14/20,(09111) Calle 19,(001) Adulto,(1) tullave Básica,5090
3/14/20,(09113) Calle 22,(001) Adulto,(1) tullave Básica,3429
3/14/20,(09121) Las Flores,(001) Adulto,(1) tullave Básica,5678
3/14/20,(02202) Calle 127,(001) Adulto,(1) tullave Básica,5480
3/14/20,(02104) Calle 146,(001) Adulto,(1) tullave Básica,3718
3/14/20,(50006) Corral Carrera 77,(001) Adulto,(2) tullave Plus,84
3/14/20,(50004) Corral Avenida Ciudad de Cali,(001) Adulto,(2) tullave Plus,2
3/15/20,(06105) Quinta Paredes,(005) Discapacidad,(2) tullave Plus,6
3/15/20,(07108) Av. El Dorado,(005) Discapacidad,(2) tullave Plus,9
3/15/20,(03014) SAN MARTIN,(005) Discapacidad,(2) tullave Plus,2
3/15/20,(04107) Escuela Militar,(005) Discapacidad,(2) tullave Plus,8
3/15/20,(10004) Policarpa,(005) Discapacidad,(2) tullave Plus,41
3/15/20,(03003) 21 ANGELES,(101) Adulto PV,(2) tullave Plus,12
3/15/20,(07201) Guatoque -Veraguas,(101) Adulto PV,(2) tullave Plus,5
3/15/20,(12004) Carrera 22,(101) Adulto PV,(2) tullave Plus,12
3/15/20,(14001) La Sabana,(101) Adulto PV,(2) tullave Plus,8
3/15/20,(03014) SAN MARTIN,(101) Adulto PV,(2) tullave Plus,1
3/15/20,(05101) Mandalay - Cr.73,(101) Adulto PV,(2) tullave Plus,5
3/15/20,(04107) Escuela Militar,(101) Adulto PV,(2) tullave Plus,5
3/15/20,(50006) Corral Carrera 77,(101) Adulto PV,(2) tullave Plus,1
3/15/20,(50002) Corral Calle 40 Sur,(101) Adulto PV,(2) tullave Plus,1
3/15/20,(07506) DESPENSA,(101) Adulto PV,(2) tullave Plus,5
3/15/20,(12000) Puente Aranda,(002) Adulto Mayor,(2) tullave Plus,7
3/15/20,(08100) Portal Tunal Cable,(002) Adulto Mayor,(2) tullave Plus,4
3/14/20,(02303) Calle 85,(002) Adulto Mayor,(2) tullave Plus,479
3/14/20,(02105) Calle 142,(002) Adulto Mayor,(2) tullave Plus,648
3/14/20,(02104) Calle 146,(002) Adulto Mayor,(2) tullave Plus,648
3/14/20,(02200) Alcalá,(002) Adulto Mayor,(2) tullave Plus,1131
3/14/20,(02000) Cabecera Autopista Norte,(002) Adulto Mayor,(2) tullave Plus,2981
3/14/20,(02202) Calle 127,(002) Adulto Mayor,(2) tullave Plus,743
3/14/20,(02101) Toberín,(002) Adulto Mayor,(2) tullave Plus,858
3/14/20,(02201) Prado,(002) Adulto Mayor,(2) tullave Plus,544
3/14/20,(02304) Heroes,(002) Adulto Mayor,(2) tullave Plus,481
3/14/20,(02300) Calle 100,(002) Adulto Mayor,(2) tullave Plus,1061
3/14/20,(02103) Mazurén,(002) Adulto Mayor,(2) tullave Plus,272
3/14/20,(02102) Calle 161,(002) Adulto Mayor,(2) tullave Plus,205
3/14/20,(09111) Calle 19,(002) Adulto Mayor,(2) tullave Plus,518
3/14/20,(09118) Marly,(002) Adulto Mayor,(2) tullave Plus,1254
3/14/20,(09113) Calle 22,(002) Adulto Mayor,(2) tullave Plus,231
3/14/20,(09115) Calle 34,(002) Adulto Mayor,(2) tullave Plus,415
3/14/20,(09120) Calle 63,(002) Adulto Mayor,(2) tullave Plus,1093
3/14/20,(09121) Las Flores,(002) Adulto Mayor,(2) tullave Plus,631
3/14/20,(09117) Calle 45,(002) Adulto Mayor,(2) tullave Plus,643
3/14/20,(09122) Calle 72,(002) Adulto Mayor,(2) tullave Plus,691
3/14/20,(09123) Calle 76,(002) Adulto Mayor,(2) tullave Plus,770
3/14/20,(09114) Calle 26,(002) Adulto Mayor,(2) tullave Plus,204
3/14/20,(09119) Calle 57,(002) Adulto Mayor,(2) tullave Plus,587
3/14/20,(09116) Avenida 39,(002) Adulto Mayor,(2) tullave Plus,290
3/14/20,(04106) Carrera 47,(002) Adulto Mayor,(2) tullave Plus,177
3/14/20,(04107) Escuela Militar,(002) Adulto Mayor,(2) tullave Plus,75
3/14/20,(04108) El Polo,(002) Adulto Mayor,(2) tullave Plus,250
3/14/20,(04000) Cabecera Calle 80,(002) Adulto Mayor,(2) tullave Plus,3026
3/14/20,(04001) Quirigua,(002) Adulto Mayor,(2) tullave Plus,196
3/14/20,(04105) Carrera 53,(002) Adulto Mayor,(2) tullave Plus,153
3/14/20,(04103) Las Ferias,(002) Adulto Mayor,(2) tullave Plus,169
3/14/20,(04104) Avenida 68,(002) Adulto Mayor,(2) tullave Plus,369
3/14/20,(04004) La Granja,(002) Adulto Mayor,(2) tullave Plus,284
3/14/20,(04100) Carrera 77,(002) Adulto Mayor,(2) tullave Plus,328
3/14/20,(04002) Carrera 90,(002) Adulto Mayor,(2) tullave Plus,309
3/14/20,(04101) Minuto de Dios,(002) Adulto Mayor,(2) tullave Plus,304
3/14/20,(04102) Avenida Boyaca,(002) Adulto Mayor,(2) tullave Plus,361
3/14/20,(04003) Avenida Ciudad de Cali,(002) Adulto Mayor,(2) tullave Plus,382
3/14/20,(07503) SAN MATEO,(002) Adulto Mayor,(2) tullave Plus,1470
3/14/20,(07006) General Santander,(002) Adulto Mayor,(2) tullave Plus,321
3/14/20,(07000) Portal Sur,(002) Adulto Mayor,(2) tullave Plus,2053
3/14/20,(07506) DESPENSA,(002) Adulto Mayor,(2) tullave Plus,65
3/14/20,(07112) COMUNEROS,(002) Adulto Mayor,(2) tullave Plus,466
3/14/20,(07002) MADELENA,(002) Adulto Mayor,(2) tullave Plus,275
3/14/20,(07113) SANTA ISABEL,(002) Adulto Mayor,(2) tullave Plus,265
3/14/20,(07007) NQS - Calle 38A Sur,(002) Adulto Mayor,(2) tullave Plus,341
3/14/20,(07504) TERREROS,(002) Adulto Mayor,(2) tullave Plus,639
3/14/20,(07005) ALQUERIA,(002) Adulto Mayor,(2) tullave Plus,355
3/14/20,(07003) SEVILLANA,(002) Adulto Mayor,(2) tullave Plus,128
3/14/20,(07008) NQS - Calle 30 Sur,(002) Adulto Mayor,(2) tullave Plus,178
3/14/20,(07004) VENECIA,(002) Adulto Mayor,(2) tullave Plus,396
3/14/20,(07505) LEON XIII,(002) Adulto Mayor,(2) tullave Plus,321
3/14/20,(57503) Ampliacion San Mateo,(002) Adulto Mayor,(2) tullave Plus,336
3/14/20,(07009) SENA,(002) Adulto Mayor,(2) tullave Plus,402
3/14/20,(07001) PERDOMO,(002) Adulto Mayor,(2) tullave Plus,267
3/14/20,(07010) Bosa,(002) Adulto Mayor,(2) tullave Plus,125
3/14/20,(07108) Av. El Dorado,(002) Adulto Mayor,(2) tullave Plus,243
3/14/20,(07110) PALOQUEMAO,(002) Adulto Mayor,(2) tullave Plus,285
3/14/20,(07105) MOVISTAR ARENA,(002) Adulto Mayor,(2) tullave Plus,223
3/14/20,(07200) Tygua-San José,(002) Adulto Mayor,(2) tullave Plus,142
3/14/20,(07107) U. NACIONAL,(002) Adulto Mayor,(2) tullave Plus,335
3/14/20,(07109) CAD,(002) Adulto Mayor,(2) tullave Plus,419
3/14/20,(07102) NQS - CALLE 75,(002) Adulto Mayor,(2) tullave Plus,180
3/14/20,(07101) CASTELLANA,(002) Adulto Mayor,(2) tullave Plus,100
3/14/20,(07111) NQS - RICAURTE,(002) Adulto Mayor,(2) tullave Plus,520
3/14/20,(07104) Simon Bolivar,(002) Adulto Mayor,(2) tullave Plus,328
3/14/20,(07103) AV. CHILE,(002) Adulto Mayor,(2) tullave Plus,435
3/14/20,(07201) Guatoque -Veraguas,(002) Adulto Mayor,(2) tullave Plus,102
3/14/20,(07106) EL CAMPIN,(002) Adulto Mayor,(2) tullave Plus,438
3/14/20,(10008) San Diego,(002) Adulto Mayor,(2) tullave Plus,207
3/14/20,(10006) San Victorino,(002) Adulto Mayor,(2) tullave Plus,508
3/14/20,(10007) Las Nieves,(002) Adulto Mayor,(2) tullave Plus,483
3/14/20,(10005) Bicentenario,(002) Adulto Mayor,(2) tullave Plus,134
3/14/20,(10000) Portal 20 de Julio,(002) Adulto Mayor,(2) tullave Plus,1218
3/14/20,(10009) Museo Nacional,(002) Adulto Mayor,(2) tullave Plus,294
3/14/20,(10001) Country Sur,(002) Adulto Mayor,(2) tullave Plus,335
3/14/20,(10010) San Bernardo,(002) Adulto Mayor,(2) tullave Plus,209
3/14/20,(10004) Policarpa,(002) Adulto Mayor,(2) tullave Plus,108
3/14/20,(10003) Ciudad Jardín,(002) Adulto Mayor,(2) tullave Plus,129
3/14/20,(10002) Av. Primero de Mayo,(002) Adulto Mayor,(2) tullave Plus,682
3/14/20,(09110) Avenida Jimenez,(002) Adulto Mayor,(2) tullave Plus,1434
3/14/20,(14004) Museo del Oro,(002) Adulto Mayor,(2) tullave Plus,426
3/14/20,(14005) Las Aguas,(002) Adulto Mayor,(2) tullave Plus,363
3/14/20,(09103) Olaya,(002) Adulto Mayor,(2) tullave Plus,400
3/14/20,(09101) Quiroga,(002) Adulto Mayor,(2) tullave Plus,132
3/14/20,(50003) Corral Molinos,(002) Adulto Mayor,(2) tullave Plus,365
3/14/20,(09000) Cabecera Usme,(002) Adulto Mayor,(2) tullave Plus,1694
3/14/20,(09107) Hortúa,(002) Adulto Mayor,(2) tullave Plus,276
3/14/20,(09100) Calle 40 Sur,(002) Adulto Mayor,(2) tullave Plus,590
3/14/20,(09104) Restrepo,(002) Adulto Mayor,(2) tullave Plus,908
3/14/20,(09109) Tercer Milenio,(002) Adulto Mayor,(2) tullave Plus,207
3/14/20,(09105) Río Fucha,(002) Adulto Mayor,(2) tullave Plus,285
3/14/20,(09001) Molinos,(002) Adulto Mayor,(2) tullave Plus,823
3/14/20,(09004) Santa Lucía,(002) Adulto Mayor,(2) tullave Plus,430
3/14/20,(09106) Nariño,(002) Adulto Mayor,(2) tullave Plus,232
3/14/20,(08000) Portal Tunal,(002) Adulto Mayor,(2) tullave Plus,1344
3/14/20,(08100) Portal Tunal Cable,(002) Adulto Mayor,(2) tullave Plus,2
3/14/20,(09002) Consuelo,(002) Adulto Mayor,(2) tullave Plus,86
3/14/20,(09003) Socorro,(002) Adulto Mayor,(2) tullave Plus,119
3/14/20,(08002) Biblioteca,(002) Adulto Mayor,(2) tullave Plus,92
3/14/20,(06107) Ciudad Universitaria,(002) Adulto Mayor,(2) tullave Plus,193
3/14/20,(06111) Universidades,(002) Adulto Mayor,(2) tullave Plus,299
3/14/20,(06001) Modelia,(002) Adulto Mayor,(2) tullave Plus,145
3/14/20,(06000) Portal Eldorado,(002) Adulto Mayor,(2) tullave Plus,1625
3/14/20,(06102) Salitre El Greco,(002) Adulto Mayor,(2) tullave Plus,251
3/14/20,(06101) El Tiempo,(002) Adulto Mayor,(2) tullave Plus,257
3/14/20,(06002) Normandía,(002) Adulto Mayor,(2) tullave Plus,197
3/14/20,(06106) Recinto Ferial,(002) Adulto Mayor,(2) tullave Plus,178
3/14/20,(06100) Av. Rojas,(002) Adulto Mayor,(2) tullave Plus,169
3/14/20,(06109) Centro Memoria,(002) Adulto Mayor,(2) tullave Plus,157
3/14/20,(06108) Concejo de Bogotá,(002) Adulto Mayor,(2) tullave Plus,130
3/14/20,(06103) CAN,(002) Adulto Mayor,(2) tullave Plus,136
3/14/20,(06104) Gobernación,(002) Adulto Mayor,(2) tullave Plus,84
3/14/20,(05100) Banderas P. Central,(002) Adulto Mayor,(2) tullave Plus,1678
3/14/20,(05000) Portal Américas,(002) Adulto Mayor,(2) tullave Plus,2170
3/14/20,(05107) Américas - Cr.53,(002) Adulto Mayor,(2) tullave Plus,258
3/14/20,(05102) Av. Américas - Av. Boyacá,(002) Adulto Mayor,(2) tullave Plus,211
3/14/20,(05002) Tintal,(002) Adulto Mayor,(2) tullave Plus,567
3/14/20,(05105) Pradera,(002) Adulto Mayor,(2) tullave Plus,414
3/14/20,(05001) Patio Bonito,(002) Adulto Mayor,(2) tullave Plus,348
3/14/20,(05101) Mandalay - Cr.73,(002) Adulto Mayor,(2) tullave Plus,85
3/14/20,(05103) Marsella,(002) Adulto Mayor,(2) tullave Plus,221
3/14/20,(05005) Transversal 86,(002) Adulto Mayor,(2) tullave Plus,125
3/14/20,(03010) PUENTE LARGO,(002) Adulto Mayor,(2) tullave Plus,234
3/14/20,(03009) Av. Suba- Calle 116,(002) Adulto Mayor,(2) tullave Plus,270
3/14/20,(03006) NIZA - CALLE 127,(002) Adulto Mayor,(2) tullave Plus,415
3/14/20,(03007) HUMEDAL CORDOBA,(002) Adulto Mayor,(2) tullave Plus,101
3/14/20,(03000) Portal Suba,(002) Adulto Mayor,(2) tullave Plus,2241
3/14/20,(03011) SUBA - CALLE 100,(002) Adulto Mayor,(2) tullave Plus,352
3/14/20,(03002) SUBA - TV- 91,(002) Adulto Mayor,(2) tullave Plus,326
3/14/20,(03012) SUBA - CALLE 95,(002) Adulto Mayor,(2) tullave Plus,242
3/14/20,(03001) LA CAMPIÑA,(002) Adulto Mayor,(2) tullave Plus,382
3/14/20,(03005) SUBA - AV. BOYACA,(002) Adulto Mayor,(2) tullave Plus,236
3/14/20,(03014) SAN MARTIN,(002) Adulto Mayor,(2) tullave Plus,24
3/14/20,(03003) 21 ANGELES,(002) Adulto Mayor,(2) tullave Plus,95
3/14/20,(03013) RIO NEGRO,(002) Adulto Mayor,(2) tullave Plus,150
3/14/20,(12007) Zona Industrial,(002) Adulto Mayor,(2) tullave Plus,166
3/14/20,(12003) Ricaurte,(002) Adulto Mayor,(2) tullave Plus,178
3/14/20,(12004) Carrera 22,(002) Adulto Mayor,(2) tullave Plus,237
3/14/20,(12001) Carrera 43,(002) Adulto Mayor,(2) tullave Plus,173
3/14/20,(40003) Mirador del Paraiso,(002) Adulto Mayor,(2) tullave Plus,207
3/14/20,(14001) La Sabana,(002) Adulto Mayor,(2) tullave Plus,203
3/14/20,(40000) Cable Portal Tunal,(002) Adulto Mayor,(2) tullave Plus,411
3/14/20,(12002) CDS - Carrera 32,(002) Adulto Mayor,(2) tullave Plus,65
3/14/20,(40002) Manitas,(002) Adulto Mayor,(2) tullave Plus,67
3/14/20,(40001) Juan Pablo II,(002) Adulto Mayor,(2) tullave Plus,104
3/14/20,(09108) Hospital,(002) Adulto Mayor,(2) tullave Plus,61
3/14/20,(02205) Calle 106,(002) Adulto Mayor,(2) tullave Plus,404
3/14/20,(02001) Centro Comercial Santa Fe,(002) Adulto Mayor,(2) tullave Plus,390
3/14/20,(02502) Terminal,(002) Adulto Mayor,(2) tullave Plus,376
3/14/20,(02302) Virrey,(002) Adulto Mayor,(2) tullave Plus,307
3/14/20,(02204) Pepe Sierra,(002) Adulto Mayor,(2) tullave Plus,565
3/14/20,(12003) Ricaurte,(101) Adulto PV,(2) tullave Plus,52
3/14/20,(12007) Zona Industrial,(101) Adulto PV,(2) tullave Plus,58
3/14/20,(12004) Carrera 22,(101) Adulto PV,(2) tullave Plus,55
3/14/20,(14001) La Sabana,(101) Adulto PV,(2) tullave Plus,34
3/14/20,(12001) Carrera 43,(101) Adulto PV,(2) tullave Plus,57
3/14/20,(12000) Puente Aranda,(101) Adulto PV,(2) tullave Plus,19
3/14/20,(12002) CDS - Carrera 32,(101) Adulto PV,(2) tullave Plus,13
3/14/20,(40003) Mirador del Paraiso,(101) Adulto PV,(2) tullave Plus,45
3/14/20,(40000) Cable Portal Tunal,(101) Adulto PV,(2) tullave Plus,64
3/14/20,(40002) Manitas,(101) Adulto PV,(2) tullave Plus,25
3/14/20,(40001) Juan Pablo II,(101) Adulto PV,(2) tullave Plus,22
3/14/20,(09118) Marly,(101) Adulto PV,(2) tullave Plus,248
3/14/20,(14004) Museo del Oro,(101) Adulto PV,(2) tullave Plus,98
3/14/20,(14005) Las Aguas,(101) Adulto PV,(2) tullave Plus,187
3/14/20,(09110) Avenida Jimenez,(101) Adulto PV,(2) tullave Plus,267
3/14/20,(10006) San Victorino,(101) Adulto PV,(2) tullave Plus,115
3/14/20,(10002) Av. Primero de Mayo,(101) Adulto PV,(2) tullave Plus,108
3/14/20,(10009) Museo Nacional,(101) Adulto PV,(2) tullave Plus,99
3/14/20,(10007) Las Nieves,(101) Adulto PV,(2) tullave Plus,99
3/14/20,(10008) San Diego,(101) Adulto PV,(2) tullave Plus,55
3/14/20,(10005) Bicentenario,(101) Adulto PV,(2) tullave Plus,19
3/14/20,(10004) Policarpa,(101) Adulto PV,(2) tullave Plus,33
3/14/20,(10010) San Bernardo,(101) Adulto PV,(2) tullave Plus,32
3/14/20,(10001) Country Sur,(101) Adulto PV,(2) tullave Plus,67
3/14/20,(10000) Portal 20 de Julio,(101) Adulto PV,(2) tullave Plus,224
3/14/20,(05105) Pradera,(101) Adulto PV,(2) tullave Plus,121
3/14/20,(05002) Tintal,(101) Adulto PV,(2) tullave Plus,134
3/14/20,(05107) Américas - Cr.53,(101) Adulto PV,(2) tullave Plus,103
3/14/20,(05103) Marsella,(101) Adulto PV,(2) tullave Plus,65
3/14/20,(05100) Banderas P. Central,(101) Adulto PV,(2) tullave Plus,374
3/14/20,(05102) Av. Américas - Av. Boyacá,(101) Adulto PV,(2) tullave Plus,49
3/14/20,(05001) Patio Bonito,(101) Adulto PV,(2) tullave Plus,87
3/14/20,(05005) Transversal 86,(101) Adulto PV,(2) tullave Plus,42
3/14/20,(05000) Portal Américas,(101) Adulto PV,(2) tullave Plus,531
3/14/20,(09004) Santa Lucía,(101) Adulto PV,(2) tullave Plus,98
3/14/20,(08002) Biblioteca,(101) Adulto PV,(2) tullave Plus,32
3/14/20,(09000) Cabecera Usme,(101) Adulto PV,(2) tullave Plus,367
3/14/20,(08000) Portal Tunal,(101) Adulto PV,(2) tullave Plus,250
3/14/20,(09103) Olaya,(101) Adulto PV,(2) tullave Plus,82
3/14/20,(09104) Restrepo,(101) Adulto PV,(2) tullave Plus,148
3/14/20,(09105) Río Fucha,(101) Adulto PV,(2) tullave Plus,52
3/14/20,(09001) Molinos,(101) Adulto PV,(2) tullave Plus,217
3/14/20,(09101) Quiroga,(101) Adulto PV,(2) tullave Plus,33
3/14/20,(50003) Corral Molinos,(101) Adulto PV,(2) tullave Plus,94
3/14/20,(09106) Nariño,(101) Adulto PV,(2) tullave Plus,57
3/14/20,(09002) Consuelo,(101) Adulto PV,(2) tullave Plus,22
3/14/20,(50002) Corral Calle 40 Sur,(101) Adulto PV,(2) tullave Plus,4
3/14/20,(09003) Socorro,(101) Adulto PV,(2) tullave Plus,25
3/14/20,(08001) Parque el Tunal,(101) Adulto PV,(2) tullave Plus,22
3/14/20,(03010) PUENTE LARGO,(101) Adulto PV,(2) tullave Plus,47
3/14/20,(03005) SUBA - AV. BOYACA,(101) Adulto PV,(2) tullave Plus,87
3/14/20,(03012) SUBA - CALLE 95,(101) Adulto PV,(2) tullave Plus,77
3/14/20,(03001) LA CAMPIÑA,(101) Adulto PV,(2) tullave Plus,122
3/14/20,(03002) SUBA - TV- 91,(101) Adulto PV,(2) tullave Plus,109
3/14/20,(03006) NIZA - CALLE 127,(101) Adulto PV,(2) tullave Plus,99
3/14/20,(03007) HUMEDAL CORDOBA,(101) Adulto PV,(2) tullave Plus,15
3/14/20,(03011) SUBA - CALLE 100,(101) Adulto PV,(2) tullave Plus,136
3/14/20,(03013) RIO NEGRO,(101) Adulto PV,(2) tullave Plus,53
3/14/20,(03009) Av. Suba- Calle 116,(101) Adulto PV,(2) tullave Plus,74
3/14/20,(03014) SAN MARTIN,(101) Adulto PV,(2) tullave Plus,10
3/14/20,(03003) 21 ANGELES,(101) Adulto PV,(2) tullave Plus,34
3/14/20,(03000) Portal Suba,(101) Adulto PV,(2) tullave Plus,623
3/14/20,(09116) Avenida 39,(101) Adulto PV,(2) tullave Plus,70
3/14/20,(09122) Calle 72,(101) Adulto PV,(2) tullave Plus,245
3/14/20,(09121) Las Flores,(101) Adulto PV,(2) tullave Plus,147
3/14/20,(09114) Calle 26,(101) Adulto PV,(2) tullave Plus,77
3/14/20,(09111) Calle 19,(101) Adulto PV,(2) tullave Plus,101
3/14/20,(09115) Calle 34,(101) Adulto PV,(2) tullave Plus,134
3/14/20,(09113) Calle 22,(101) Adulto PV,(2) tullave Plus,47
3/14/20,(04100) Carrera 77,(101) Adulto PV,(2) tullave Plus,71
3/14/20,(04001) Quirigua,(101) Adulto PV,(2) tullave Plus,45
3/14/20,(04108) El Polo,(101) Adulto PV,(2) tullave Plus,56
3/14/20,(04107) Escuela Militar,(101) Adulto PV,(2) tullave Plus,17
3/14/20,(04003) Avenida Ciudad de Cali,(101) Adulto PV,(2) tullave Plus,87
3/14/20,(04102) Avenida Boyaca,(101) Adulto PV,(2) tullave Plus,120
3/14/20,(04106) Carrera 47,(101) Adulto PV,(2) tullave Plus,30
3/14/20,(04101) Minuto de Dios,(101) Adulto PV,(2) tullave Plus,94
3/14/20,(04104) Avenida 68,(101) Adulto PV,(2) tullave Plus,100
3/14/20,(04004) La Granja,(101) Adulto PV,(2) tullave Plus,56
3/14/20,(04002) Carrera 90,(101) Adulto PV,(2) tullave Plus,72
3/14/20,(04103) Las Ferias,(101) Adulto PV,(2) tullave Plus,36
3/14/20,(04105) Carrera 53,(101) Adulto PV,(2) tullave Plus,23
3/14/20,(50006) Corral Carrera 77,(101) Adulto PV,(2) tullave Plus,4
3/14/20,(04000) Cabecera Calle 80,(101) Adulto PV,(2) tullave Plus,648
3/14/20,(07107) U. NACIONAL,(101) Adulto PV,(2) tullave Plus,94
3/14/20,(07103) AV. CHILE,(101) Adulto PV,(2) tullave Plus,121
3/14/20,(07106) EL CAMPIN,(101) Adulto PV,(2) tullave Plus,114
3/14/20,(07102) NQS - CALLE 75,(101) Adulto PV,(2) tullave Plus,62
3/14/20,(07111) NQS - RICAURTE,(101) Adulto PV,(2) tullave Plus,139
3/14/20,(07104) Simon Bolivar,(101) Adulto PV,(2) tullave Plus,61
3/14/20,(07110) PALOQUEMAO,(101) Adulto PV,(2) tullave Plus,125
3/14/20,(07108) Av. El Dorado,(101) Adulto PV,(2) tullave Plus,48
3/14/20,(07109) CAD,(101) Adulto PV,(2) tullave Plus,113
3/14/20,(07105) MOVISTAR ARENA,(101) Adulto PV,(2) tullave Plus,51
3/14/20,(07201) Guatoque -Veraguas,(101) Adulto PV,(2) tullave Plus,24
3/14/20,(07200) Tygua-San José,(101) Adulto PV,(2) tullave Plus,22
3/14/20,(07101) CASTELLANA,(101) Adulto PV,(2) tullave Plus,38
3/14/20,(06107) Ciudad Universitaria,(101) Adulto PV,(2) tullave Plus,49
3/14/20,(06109) Centro Memoria,(101) Adulto PV,(2) tullave Plus,46
3/14/20,(06100) Av. Rojas,(101) Adulto PV,(2) tullave Plus,57
3/14/20,(06108) Concejo de Bogotá,(101) Adulto PV,(2) tullave Plus,17
3/14/20,(06111) Universidades,(101) Adulto PV,(2) tullave Plus,105
3/14/20,(06000) Portal Eldorado,(101) Adulto PV,(2) tullave Plus,534
3/14/20,(06106) Recinto Ferial,(101) Adulto PV,(2) tullave Plus,64
3/14/20,(06103) CAN,(101) Adulto PV,(2) tullave Plus,44
3/14/20,(06102) Salitre El Greco,(101) Adulto PV,(2) tullave Plus,67
3/14/20,(06002) Normandía,(101) Adulto PV,(2) tullave Plus,43
3/14/20,(06101) El Tiempo,(101) Adulto PV,(2) tullave Plus,88
3/14/20,(06104) Gobernación,(101) Adulto PV,(2) tullave Plus,31
3/14/20,(06105) Quinta Paredes,(101) Adulto PV,(2) tullave Plus,28
3/14/20,(06001) Modelia,(101) Adulto PV,(2) tullave Plus,58
3/14/20,(07007) NQS - Calle 38A Sur,(101) Adulto PV,(2) tullave Plus,155
3/14/20,(07005) ALQUERIA,(101) Adulto PV,(2) tullave Plus,85
3/14/20,(07008) NQS - Calle 30 Sur,(101) Adulto PV,(2) tullave Plus,38
3/14/20,(07009) SENA,(101) Adulto PV,(2) tullave Plus,85
3/14/20,(07010) Bosa,(101) Adulto PV,(2) tullave Plus,72
3/14/20,(07004) VENECIA,(101) Adulto PV,(2) tullave Plus,126
3/14/20,(07503) SAN MATEO,(101) Adulto PV,(2) tullave Plus,491
3/14/20,(57503) Ampliacion San Mateo,(101) Adulto PV,(2) tullave Plus,96
3/14/20,(07002) MADELENA,(101) Adulto PV,(2) tullave Plus,121
3/14/20,(07113) SANTA ISABEL,(101) Adulto PV,(2) tullave Plus,68
3/14/20,(07006) General Santander,(101) Adulto PV,(2) tullave Plus,82
3/14/20,(07001) PERDOMO,(101) Adulto PV,(2) tullave Plus,67
3/14/20,(07003) SEVILLANA,(101) Adulto PV,(2) tullave Plus,57
3/14/20,(07506) DESPENSA,(101) Adulto PV,(2) tullave Plus,23
3/14/20,(07000) Portal Sur,(101) Adulto PV,(2) tullave Plus,593
3/14/20,(07504) TERREROS,(101) Adulto PV,(2) tullave Plus,270
3/14/20,(07505) LEON XIII,(101) Adulto PV,(2) tullave Plus,98
3/14/20,(02201) Prado,(101) Adulto PV,(2) tullave Plus,120
3/14/20,(02303) Calle 85,(101) Adulto PV,(2) tullave Plus,148
3/14/20,(02304) Heroes,(101) Adulto PV,(2) tullave Plus,194
3/14/20,(02202) Calle 127,(101) Adulto PV,(2) tullave Plus,175
3/14/20,(02104) Calle 146,(101) Adulto PV,(2) tullave Plus,159
3/14/20,(02105) Calle 142,(101) Adulto PV,(2) tullave Plus,151
3/14/20,(02200) Alcalá,(101) Adulto PV,(2) tullave Plus,296
3/14/20,(02000) Cabecera Autopista Norte,(101) Adulto PV,(2) tullave Plus,753
3/14/20,(05101) Mandalay - Cr.73,(101) Adulto PV,(2) tullave Plus,14
3/14/20,(10003) Ciudad Jardín,(101) Adulto PV,(2) tullave Plus,17
3/14/20,(09100) Calle 40 Sur,(101) Adulto PV,(2) tullave Plus,109
3/14/20,(09109) Tercer Milenio,(101) Adulto PV,(2) tullave Plus,41
3/14/20,(09107) Hortúa,(101) Adulto PV,(2) tullave Plus,63
3/14/20,(07112) COMUNEROS,(101) Adulto PV,(2) tullave Plus,124
3/14/20,(02300) Calle 100,(101) Adulto PV,(2) tullave Plus,309
